20231	1672
20163	5117
17941	578
18109	7409
18754	14433
20153	1643
17896	10771
17881	531
19536	6904
18049	584
19238	11946
18356	928
20235	6675
20235	6675
17983	17201
18265	4471
20229	9186
20229	9186
20184	555
19876	11119
17889	7484
17889	7484
20179	575
19377	16365
19377	16365
19377	16365
19377	16365
19307	11683
18811	6823
20164	13838
17772	16990
17818	3
17818	3
18032	16063
18931	5068
18931	5068
19304	6393
19304	6393
17978	7198
17765	4599
18024	6829
19866	4264
19866	4264
19560	5088
19560	5088
20183	15756
19865	5991
19865	5991
18576	17695
19693	11645
19070	6765
19070	6765
20162	12256
20159	4311
20159	4311
17906	456
17771	15272
19531	10643
19531	10643
18263	4558
19516	14991
20142	17700
17815	309
19610	12669
19492	5127
20209	5277
18213	7327
19314	12808
19650	16172
17782	294
18781	10799
18323	921
19704	15774
18324	7524
18324	7524
20238	11483
17873	2017
19863	15073
20161	8570
18033	511
18003	7232
20195	10556
18187	16162
20177	9203
20177	9203
18277	7750
17891	9412
18608	5064
18608	5064
18736	15048
17858	6254
17858	6254
20061	17682
19449	12065
20230	3714
20230	3714
19356	14376
18205	16258
19383	14946
17928	16506
17928	16506
19761	1741
20191	4654
17793	14628
19123	6937
17878	17697
20189	17644
20171	9387
20231	17492
18301	7656
18002	2358
18205	4124
19916	3394
18420	16943
17890	2393
17877	4654
18005	12848
17876	5314
19935	6465
19935	6465
18015	9050
18015	9050
19397	7343
18021	198
19173	6337
19173	6337
20143	3643
19402	6907
17903	6497
17903	6497
17899	9567
19363	8243
19286	12146
17769	5144
18494	6431
18494	6431
18231	17710
18236	13677
17982	573
20206	5830
20206	5830
18005	323
20237	8243
17891	593
20171	7280
17912	526
20182	15974
20179	163
18539	5192
20182	8996
20182	8996
19042	1561
18460	16488
18460	16488
18913	5145
18693	4240
20030	1094
19518	5140
18276	14366
18736	15950
17946	11576
17928	6439
17928	6439
18498	11092
19618	11403
18597	10950
17832	5057
17832	5057
18027	5281
18057	16066
17906	17133
18030	6562
19098	11801
18559	11927
20224	4005
20224	4005
18735	13132
17783	12845
18016	11906
17954	11553
18732	14264
20004	12257
17856	4651
19403	11374
20207	163
18015	17524
18754	14987
17929	2583
17829	6861
18028	2378
20158	11394
18205	7323
19398	12794
17905	12207
19287	12125
18203	7205
18024	4308
18024	4308
20181	4335
20181	4335
18225	13068
18225	13068
17775	11284
19604	279
18883	8504
17765	4560
18635	5333
20234	5997
20234	5997
18632	12420
18735	14615
17901	4466
18217	6841
20206	9962
18010	8800
18010	8800
18200	185
19785	1731
17906	207
18781	16489
18781	16489
17831	12957
19145	13504
18573	14574
17932	6420
17932	6420
19809	17200
19379	6760
19379	6760
18007	4347
18100	6583
20198	16387
20198	16387
20198	16387
20198	16387
20165	12062
20149	9684
18040	14443
18023	6695
18023	6695
18328	4676
18328	4676
18054	9400
18121	12474
19605	10910
19605	10910
19702	16141
19667	6901
17806	11008
20201	4694
20201	4694
18028	16618
18835	15980
19037	3705
19037	3705
19084	14656
17932	8988
17932	8988
19351	10203
19351	10203
19351	10203
19476	13728
18025	5248
19693	10308
19693	10308
19693	10308
20188	539
18591	14412
19482	6840
17911	42
18700	11455
17888	12244
18015	1615
18015	1615
19278	12127
17890	89
18034	9107
18034	9107
17956	7470
19510	12429
18790	5328
17883	14593
18030	7477
18236	5845
18236	5845
20035	1068
18638	4973
19292	11798
20057	8507
18517	11827
17806	7960
19621	5105
19621	5105
19069	6809
20206	12254
19148	15666
20218	6403
20218	6403
17928	383
20189	15746
18037	10937
18755	8156
20223	14815
18980	8524
20173	272
17896	9950
19047	13724
20171	17504
17930	4743
17930	4743
20223	6528
17811	7136
19054	1118
18232	11182
18232	11182
18007	10129
18737	11860
20210	5439
18003	154
18588	10841
18099	572
18766	7685
19110	15372
19344	8276
18834	15949
20141	12680
20102	7343
18640	14926
17780	7325
18018	4257
18018	4257
18011	10552
17853	17697
19394	5393
18964	135
18033	4608
17916	1095
18430	4300
18430	4300
19061	1682
18032	15471
18013	9757
18304	7526
18304	7526
17912	1555
18031	14104
17960	11523
19178	12058
18338	15869
18800	17187
20154	9939
18013	7463
19040	16427
19040	16427
18968	8528
17811	11002
19093	7345
17899	14898
18113	4834
19242	11802
17999	6532
20122	11069
20194	9269
20194	9269
19886	1088
20231	4311
20231	4311
18055	10723
18636	14362
20201	7023
18257	12061
17903	7322
19375	15661
18848	11537
18236	9404
19071	1349
18478	9181
18478	9181
20223	9958
19147	15685
19389	4231
19411	11000
20207	11571
18303	11510
20229	516
17996	11545
20210	4271
20210	4271
18210	12692
18048	11655
17876	8870
18113	555
18009	10151
19671	5092
19671	5092
18970	8520
20193	546
18682	12751
18717	13038
19095	6902
18031	5425
20027	12426
18021	9127
17821	13803
18238	10537
19988	17638
20166	78
17785	14544
17988	7261
18028	13988
17746	9893
19587	10968
17891	1530
19273	11920
19181	121
17850	6999
18517	12414
19627	11649
20160	7221
17943	11585
17952	15198
17972	16336
17972	16336
17972	16336
20180	7239
19179	9392
18398	9151
18398	9151
18528	7285
18006	7289
20171	6439
20171	6439
18593	14604
17890	10610
19810	15974
20186	5552
17897	10062
18852	7333
19865	17147
19530	16057
17762	12360
19320	10711
19640	1023
20172	10020
19068	8036
19528	5269
18028	5257
20184	16689
18033	9116
18033	9116
18018	6563
17834	5633
18618	51
17876	13480
18057	1183
18057	1183
18511	12066
19863	17172
17884	2029
18040	4455
19054	1351
19765	1717
19649	1087
19413	10782
18097	9521
18537	11403
17774	4863
19660	14637
20160	9193
20218	7210
18905	6865
20214	389
17885	8788
19281	11830
19033	9574
18916	591
18008	15815
18008	15815
18296	11472
18050	9691
18031	12208
17891	9234
17889	1075
17914	17456
17973	16391
17973	16391
17973	16391
17973	16391
18026	8235
19660	10891
19660	10891
18195	3794
18195	3794
18054	4293
18054	4293
17909	10511
18668	11407
18734	12962
19371	8600
18300	7526
18300	7526
19178	8222
19108	16395
19108	16395
18014	179
20233	6561
17928	4093
17928	4093
17876	16314
17876	16314
17876	16314
20134	14366
19065	1784
17932	14648
18735	17102
18464	6386
18464	6386
20175	17214
17794	4487
17931	410
18452	12821
20203	1095
19451	11861
19177	13052
18235	8258
18777	13371
18293	7338
19221	4463
20238	17572
17876	6364
18512	14366
20232	135
19059	1721
19215	336
20219	5514
19017	17664
20151	10443
17787	11672
18084	7021
19182	17454
17909	6463
17909	6463
19954	12089
19331	6802
19331	6802
19331	6802
18763	12444
19390	12638
18900	15958
19887	12846
18057	6412
18057	6412
20215	9193
18284	7501
18284	7501
18184	14609
19165	10512
17783	13981
19974	4469
19075	11970
20208	9816
18031	10392
18033	16187
19632	7340
18030	2032
18023	5264
17894	10016
19311	8118
18569	7754
17861	4484
17931	9843
17821	15238
17781	7703
17785	14739
17771	233
19366	11302
18844	6837
17832	5073
17832	5073
17982	15204
20158	16263
18200	5125
19384	12843
17820	13780
19343	16225
20229	10774
20135	1878
18018	1182
18018	1182
20217	14766
17885	9218
17885	9218
17965	4883
20226	7202
19079	17464
20200	6546
19048	2886
18305	11515
18141	17740
18141	17740
17850	4584
18296	11673
18736	14842
19948	12585
18037	14367
17782	7303
19944	4164
19944	4164
18001	1992
18737	13036
17944	7278
17914	11362
18032	5006
18268	14621
17875	3773
17875	3773
20061	17698
17774	10299
17774	10299
17774	10299
18662	5423
19365	3717
19365	3717
17999	481
19012	17528
19853	13671
18048	7752
20181	11556
19040	2489
19040	2489
18320	747
20225	5262
18249	11677
19484	6823
17779	10858
18444	145
18837	12102
18231	11403
19048	12252
18078	216
20170	325
20194	9208
20194	9208
18405	9151
18405	9151
17909	9984
17904	1094
18514	11801
20212	5257
18212	8505
18654	7343
17880	8
17880	8
18737	11200
18737	11200
18011	5514
18522	13667
18811	8483
18532	7720
17776	4241
18746	14641
19866	6005
19866	6005
20172	5551
18052	554
17875	3806
17875	3806
20205	2111
18824	15810
18824	15810
20166	6607
20166	6607
20166	6607
20152	6417
20152	6417
19711	14043
18015	2525
18183	16844
17895	297
19964	4158
19964	4158
19814	11910
18018	9209
18018	9209
19980	4959
18007	12373
19412	10783
18034	5249
17888	4545
18541	11585
19643	11555
18522	14429
18240	11455
17957	7899
18200	11713
19081	12143
18794	13042
19581	10964
19366	10632
19366	10632
19938	10731
20226	14739
18831	6831
18903	6863
20169	9830
18010	9988
18596	12690
18204	11392
18240	17707
17933	2561
20142	3602
17780	11600
18009	516
18044	13282
20194	11878
18236	163
17840	11203
17840	11203
19870	13081
18775	128
18200	11901
18670	4549
18236	14676
20237	9558
18116	7607
17790	11805
20201	6657
20201	6657
17930	7328
19048	1347
20149	3788
20149	3788
18594	14407
19332	6611
19332	6611
19332	6611
17826	13385
18110	11018
18653	11081
17982	7994
19937	10655
19937	10655
17837	13426
20160	17701
17809	6676
17809	6676
17916	1665
19382	11534
19391	14968
19140	16186
20177	9988
19586	14964
18795	14431
17929	6827
18224	11671
19162	13076
17806	12041
18337	11583
18382	17636
17913	35
20156	14076
18201	10771
18628	12707
20191	4330
20191	4330
18004	14641
18569	11541
18015	45
18552	11583
17871	9893
20152	41
18844	11832
19056	2856
18026	4708
18026	4708
20139	14359
18662	4233
18606	14551
18333	17706
17942	7330
20179	10065
18023	4272
18023	4272
18087	5280
20203	302
20174	2647
17972	11428
20222	7341
20194	5821
17931	17224
18253	2098
17895	10494
19614	5092
19614	5092
20174	6050
20174	6050
18781	15994
18635	12680
19354	4169
19354	4169
18005	15812
18005	15812
18003	5848
18003	5848
17792	560
18998	8534
20137	3658
19386	5251
19305	15296
19856	11011
19511	12727
18021	10507
18100	6598
17804	17689
18100	6725
18100	6725
19375	10712
20188	13523
18215	11569
19690	11013
17880	15772
18956	5978
18956	5978
20130	4499
19178	4453
19534	11331
18098	11254
19176	11434
18517	10272
18517	10272
18517	10272
19137	13537
17929	4689
17929	4689
18041	14393
17933	17592
18031	184
17765	5246
18593	5363
18010	16385
18010	16385
18010	16385
18010	16385
20228	4296
20228	4296
17886	9842
18523	14678
18569	8500
17775	5176
18877	14754
17929	568
18026	6851
17902	9842
18238	11639
18011	3903
18011	3903
18221	8484
17868	188
19454	12206
18289	11541
17922	8489
20108	17707
20194	8868
19054	2562
17885	6542
20205	10510
20194	10494
17876	10994
19304	7578
19078	13078
17931	14511
18213	3706
18213	3706
18006	13705
18700	12068
18697	14431
18020	7418
18215	588
18200	8207
18200	8207
18950	13313
18152	15006
18954	9074
20229	108
19333	12801
17868	6950
17868	4790
17852	15231
18026	10480
18025	7017
19844	1088
19000	12458
19718	5076
19718	5076
18872	11803
19381	4456
19109	16459
19109	16459
17848	11201
17848	11201
19303	12759
18518	10665
18518	10665
19608	14409
19483	12236
17896	1676
19678	11022
17906	6795
17906	6795
17906	6795
18843	12703
20174	72
18004	2330
17775	3715
17775	3715
20162	12227
18051	21
18051	21
18333	2066
19214	426
20200	10150
20181	10515
19369	17140
18923	5273
20151	6093
20151	6093
18164	10934
19632	31
19724	16132
18592	14438
20190	1522
19858	4608
19076	6893
17907	17522
17827	15266
19629	13169
19048	1605
19048	1605
17909	3730
17909	3730
18761	7308
18432	15928
18028	2417
18537	10288
18537	10288
18537	10288
18621	14978
19049	2342
18206	4234
19311	12238
17766	4565
20218	6918
17999	13213
20198	4277
20198	4277
18671	10444
20144	14581
17871	9693
20196	8207
20196	8207
19975	17596
17884	10767
18792	4122
17823	13095
18553	14532
20152	293
18103	6550
20184	17193
17927	4256
18512	12112
18048	17625
20189	5172
20024	10863
17983	7037
17823	11008
17848	4503
18014	4078
18014	4078
18368	16847
20162	7019
19341	10214
19341	10214
19341	10214
20231	2288
17861	13753
20218	15129
18175	14685
17970	11607
19089	11503
18539	14829
18787	16996
19179	44
18023	15358
20150	15874
17783	14667
17791	11280
20204	13947
17877	10080
17878	9188
17878	9188
18738	16495
18738	16495
18505	4836
20161	15533
18228	6484
18228	6484
18028	546
18905	4890
18300	4471
18014	4086
18014	4086
17771	524
20234	134
20206	13093
20160	13351
17856	4646
18097	7351
19048	1781
19061	572
18007	16687
18993	8528
19695	14050
17840	8216
17840	8216
20134	11453
20236	15894
18652	11614
18223	590
17795	17548
20160	107
18544	11864
17876	4340
17876	4340
17843	10713
18056	16408
18056	16408
20231	14231
20225	17745
20225	17745
19218	11679
20200	4628
18732	10792
18111	4879
18201	10643
18201	10643
18799	11580
18271	14548
18737	13570
19890	11405
17902	16468
17902	16468
19393	14978
20164	8462
19693	11554
18264	6925
17983	49
18035	10901
18002	17217
18257	12126
18485	7344
18011	8802
18011	8802
19390	17648
18007	9874
18510	5129
18854	491
19390	4247
17933	1067
18395	9186
18395	9186
19980	10883
20141	8491
18594	4943
17777	14980
18026	220
18321	786
18007	114
17776	14609
18635	17709
20226	5538
18860	14711
17823	11025
19572	4290
19572	4290
19068	11309
17906	3776
17906	3776
19073	12874
19048	2834
20182	9374
18540	7585
18236	4403
19381	4994
20197	7348
18731	16136
17906	11602
18595	14607
20195	10750
17907	354
18813	17225
18509	13662
17880	37
17881	8862
18966	11277
18646	11010
20178	9413
19323	12579
18006	6905
18516	5277
18056	8480
17895	78
19479	5264
19123	6952
18077	8769
20233	12427
19750	14032
20227	170
17850	4583
19175	4447
18200	8838
19452	12386
18031	2585
19338	8793
19338	8793
18239	17201
20174	1562
20174	1562
18200	8804
18200	8804
17785	12954
17845	13470
20215	6852
19605	11865
20056	7751
18420	450
18222	17699
18020	16320
18020	16320
18020	16320
18255	7483
18255	7483
19600	349
20205	15444
17843	1468
20207	1121
19610	11004
18025	23
18025	23
18021	1679
18453	9086
18504	10678
18504	10678
18736	16670
20235	219
19845	1100
17979	12461
18097	6988
19178	6952
20231	6935
20167	12940
18842	4981
20185	14818
18011	4099
18011	4099
19304	12584
17873	72
17835	4499
17913	17652
19338	12695
18205	9094
19320	10663
19320	10663
19800	16607
17999	7410
20176	3740
20176	3740
17770	420
20067	10989
19743	15614
18235	10613
17880	17512
19174	11180
19174	11180
19054	2571
17993	14910
18238	7238
17996	11665
17926	17566
19780	16118
17999	351
19784	1738
18008	10478
18527	4822
18126	4825
18024	7629
18024	7629
20206	9185
20206	9185
18292	16350
18292	16350
18292	16350
18292	16350
17816	17694
17806	4708
17806	4708
17910	7473
19167	12484
19790	8718
20138	1856
20190	64
17954	10863
18567	14509
19863	4312
19863	4312
18156	14606
19376	10232
19376	10232
19376	10232
20189	12860
20195	270
18792	4132
19687	9197
19687	9197
19570	16805
20202	10822
18028	12406
18016	3694
18016	3694
19002	476
18777	15877
17877	2587
20151	9189
20151	9189
18504	5242
20196	4368
18736	14413
18016	10098
18088	118
20206	4729
20206	4729
18809	6864
19662	14944
18367	16854
18603	17596
19000	11862
20212	8554
20159	4597
18909	6708
18909	6708
19148	15351
18545	11801
18386	11601
19872	11357
20222	4649
17940	7322
17828	5611
18509	11947
20232	11409
20221	17660
18010	16313
18010	16313
18010	16313
18459	12374
19177	15206
18195	6549
20170	10487
17779	10565
18002	4713
18002	4713
19346	6429
19346	6429
18538	14368
20176	9756
20208	9033
18131	10982
18041	14640
17806	11646
20197	43
20189	17628
18026	9910
20196	10611
17905	65
18151	14957
17831	11430
20204	59
18029	12388
18222	4363
19351	11266
18671	10582
19587	4305
19587	4305
20160	4730
20160	4730
19051	590
20190	9233
19327	12238
20214	9724
18005	15224
19631	10975
20152	4636
18040	11138
18486	560
19331	3952
19331	3952
18781	12185
19381	5110
19381	5110
19048	5136
20159	582
18014	5534
18671	426
18821	14751
20208	14909
19178	4791
17784	12581
18544	5335
17892	65
18234	7465
19039	2204
17829	8240
17790	12100
18033	10753
18781	14193
17933	1016
17817	6987
20200	7405
20236	9215
20236	9215
20177	14891
18034	16473
18034	16473
17993	1591
17993	1591
17889	5549
19178	8237
17933	13735
20156	17680
18003	2664
20154	287
17905	9682
18966	6810
18731	16515
18213	17445
18849	11548
19390	12708
18618	17471
18098	6770
18098	6770
20233	1586
20233	1586
17886	3775
17886	3775
18976	6818
19468	1112
19080	15260
18027	5401
18938	17553
20229	9191
20229	9191
17791	5258
17866	11201
17866	11201
17783	7324
18541	13636
18217	9124
19093	7449
19530	6571
19119	16469
19119	16469
18521	12426
19312	6439
19312	6439
17888	2692
18811	7413
20224	2236
17809	400
19383	11027
17931	16112
18024	16550
20207	11861
18330	5105
18330	5105
19848	1029
17964	7342
17904	51
17995	1729
17878	137
18400	9121
19608	5052
19608	5052
17889	9381
18411	9082
18635	14625
19643	7342
17905	446
20221	4713
20221	4713
17977	16359
17977	16359
17977	16359
17977	16359
18671	13012
18671	13012
18009	9890
18033	6858
18756	5340
17913	3714
17913	3714
19773	1069
19761	1710
20181	506
19483	12381
18588	13726
20173	11439
19178	6988
20208	9786
19865	17576
18009	116
20212	6367
18505	12109
18026	17196
17791	6562
18672	10904
19856	11465
19607	7025
19068	4787
18002	6412
18002	6412
18041	14569
19700	16154
17887	17700
18321	1132
18592	14545
19682	10949
19954	11199
19954	11199
20219	13549
19777	14522
20218	6532
17838	6239
17838	6239
20174	6395
20174	6395
18401	9076
19277	12146
20177	16199
18513	11940
18011	6795
18011	6795
18011	6795
20184	158
18102	8459
18579	12368
17911	4394
20236	10016
18145	14582
18001	4033
18001	4033
17814	4579
18557	11315
18057	13322
19085	7327
20235	8654
18010	9216
18010	9216
18041	14636
20141	12359
20176	48
19583	4278
19583	4278
17756	12361
18231	5251
19198	16487
19198	16487
19065	5261
19334	16569
17816	6891
19521	5243
19075	12444
17946	16357
17946	16357
17946	16357
17946	16357
18228	9377
17999	17664
17905	6916
17910	7349
20186	17630
19372	10224
19372	10224
19372	10224
18033	10607
18181	14622
18054	6964
19148	15854
19368	8793
19368	8793
18054	1111
17963	16381
17963	16381
17963	16381
17963	16381
19070	5052
19070	5052
19374	17107
18491	11367
20221	10622
19956	4175
19956	4175
20172	11661
18224	13433
19125	7003
17784	7342
18554	11798
18225	10718
17953	4834
19743	3229
20208	9777
19720	5093
19720	5093
20136	2984
18008	7032
19133	6957
19369	12664
20222	10569
18579	11579
19414	12368
18746	12245
20203	583
18529	7325
20144	3490
19585	1085
19076	9546
19487	6906
18528	10175
18528	10175
18528	10175
17781	5105
17781	5105
20205	6475
20205	6475
18605	4471
20163	5434
18078	6940
18216	11538
19552	14555
18032	8498
18146	16868
19938	1384
20075	11115
18345	7328
19356	14323
19027	477
17876	2322
20185	12446
20177	16668
18102	6995
18002	5762
18993	6817
17874	13683
17815	11175
17894	5270
17881	12221
17896	10554
18107	4256
18201	11804
18088	7000
19110	6938
19449	12811
19110	3770
19110	3770
20151	9114
20151	9114
18014	3906
18014	3906
17853	15244
18528	12840
17857	263
18268	14364
19548	5082
19548	5082
18260	5085
18260	5085
20170	2528
18011	5441
20152	7000
18100	4444
19592	11413
17902	6100
17902	6100
18026	4281
18026	4281
18629	14447
19355	15712
19344	11294
18324	13954
19521	6862
18532	11936
18247	12393
20228	410
17771	113
17911	10426
19177	8302
17860	3
17860	3
19194	9214
19194	9214
20166	4288
20166	4288
19382	11294
17883	171
17830	13890
18778	13107
18028	2598
17877	17681
17898	17528
18294	4869
18233	6211
18233	6211
18263	10831
17929	6638
17929	6638
18779	17072
19078	12131
17875	11889
18811	6839
20238	9043
20238	9043
20041	7338
18268	11821
18036	14603
17818	10912
17818	10912
20202	3930
20202	3930
20218	6899
18485	15740
18901	12797
20207	6788
20207	6788
20207	6788
18037	10941
20207	448
18217	6833
19796	17568
17814	13867
18007	557
18235	5366
17780	4491
20218	2420
18526	14859
19832	12939
18545	14329
19349	12581
17999	7212
19309	7392
18015	2534
18001	5743
18302	17438
19289	12149
17995	1499
18934	17617
17831	10931
20206	4267
20206	4267
20166	8529
20176	543
19521	6854
18544	6916
18020	1114
19867	4287
19867	4287
18281	11421
20169	4351
18561	11326
17914	6430
17914	6430
17878	6434
17878	6434
17832	5101
17832	5101
18539	17696
18625	14546
18597	14603
18518	14581
20167	5260
18651	11076
18107	6451
18107	6451
18217	8058
18580	12681
17886	9693
18664	5081
18664	5081
19330	11165
19330	11165
18243	11710
20201	16658
20181	15364
19552	12040
18045	7766
17852	17584
19043	1739
17873	10747
17885	17677
17883	1042
18022	17521
18577	4964
20181	274
20008	5117
20153	1605
20153	1605
20151	1998
20138	14409
18130	4831
20156	12432
19362	15432
18304	7488
18304	7488
20171	13997
17993	16328
17993	16328
17993	16328
18333	4524
17816	6956
17909	16668
18283	14440
18024	2332
18671	17699
17951	586
20154	379
18503	5251
18511	12212
20158	1679
18541	8170
20182	9117
20182	9117
19061	17119
20233	4630
17973	16330
17973	16330
17973	16330
19173	12747
19330	5074
19330	5074
18617	354
17911	412
18103	10965
18224	10302
18224	10302
18224	10302
18216	8269
17897	5123
18030	10966
17878	177
17891	6181
17891	6181
20208	11702
19364	10171
19364	10171
19364	10171
19149	91
17799	7288
19379	3933
19379	3933
19619	11177
17987	5015
20169	8862
17889	6928
19247	11929
17777	12584
17890	5755
20198	9696
17890	8537
18232	10656
18232	10656
19336	8232
17932	12429
19141	7012
17914	17169
19155	15381
17978	11606
19048	2885
19104	7021
18200	14021
18378	13885
20154	8874
18007	9938
19357	12808
18203	4626
17851	17573
18222	10309
18222	10309
18222	10309
18333	1162
17896	9564
19272	11807
18010	9623
18593	4931
18126	7456
18901	12822
20165	10773
17889	15847
18409	9220
18409	9220
19367	12572
20176	16609
20197	2118
18021	138
19324	10692
18573	4943
17906	13906
19600	15210
17882	17704
18128	7256
17790	5077
17790	5077
17931	9187
17931	9187
19316	6607
19316	6607
19316	6607
20190	12246
20026	13214
19039	4739
19039	4739
18028	16540
18026	4351
17756	17460
18730	13361
19609	10981
19013	17555
19326	10230
19326	10230
19326	10230
18002	10395
20185	10566
20210	10453
20065	17690
18907	10998
18594	14925
17905	12394
20232	10477
20019	6926
19754	3291
20186	10491
19711	16111
20230	6977
18358	7338
18404	9140
17775	285
18569	11127
17885	1673
20170	8472
18934	17657
20219	7459
19173	4458
17783	11436
17932	1091
18003	10587
18257	11516
17778	4869
17787	12573
18307	16129
18019	7635
18019	7635
18057	15558
20212	9603
20222	13103
20225	6545
20185	10073
18026	2047
19178	4532
20224	11815
17896	12432
19820	9138
17906	84
18781	12239
18007	3705
18007	3705
18903	5080
18903	5080
19028	486
18004	13549
18905	13481
19142	170
18233	14832
18026	6997
19816	17201
18107	7182
20211	250
19176	6977
18330	6841
17880	11368
19632	12671
20143	5428
19532	14731
19487	13690
20200	12854
19216	4147
18354	558
18373	17740
18373	17740
19124	16456
19124	16456
19281	11795
19123	16446
19123	16446
19329	17695
17746	9649
20178	9184
20178	9184
17899	6219
17899	6219
20212	3714
20212	3714
20162	10473
20158	9116
20158	9116
18001	12177
18875	490
17983	12250
18185	14989
17943	7323
19460	11572
17815	17664
18559	15823
18559	15823
18236	8146
18235	5322
18839	15935
18640	7954
18033	4299
18033	4299
19772	1006
19692	10814
19773	1755
18027	13107
20161	7249
18856	7321
18215	11414
17903	10012
18030	9200
18030	9200
18002	12364
18551	10829
18013	16659
19123	16449
19123	16449
18961	11196
18961	11196
18162	10977
18873	5307
20205	17235
19525	13652
19577	5267
18053	11799
17800	17063
20174	6449
20174	6449
20198	8878
19767	1078
17929	4342
17929	4342
19580	8240
17897	6485
17897	6485
17977	7586
18662	5462
17900	10768
19570	4318
19570	4318
19349	12621
18211	5202
17932	9992
17830	15996
19319	14379
19360	14328
18014	3869
18014	3869
19635	14446
20188	16699
18033	5440
18073	7025
17862	5710
19056	1745
19801	15944
17932	304
18213	9035
18263	4590
18299	11219
18299	11219
19714	3321
18220	11020
17774	7933
18925	6875
20149	6440
20149	6440
17985	10499
19476	570
20192	4535
18642	4833
19107	6616
